City,HurricaneName,SizeRank,before,after,percent,increase
Haverhill,irma,13166,333436.4096,355382.3425,6.581744605013889,0
Roosevelt Gardens,irma,13289,212919.6365,243438.3892,14.33346083135926,1
Highland City,irma,13370,202291.0334,215112.0211,6.337892236008533,0
Hypoluxo,irma,13526,332937.2401,350980.7586,5.419495426399435,0
Virginia Gardens,irma,13546,407661.3797,424710.4733,4.18217041127284,0
Waldo,irma,13720,231010.4498,238658.8259,3.3108355516478434,0
Tierra Verde,irma,13838,916940.0062,940756.4725,2.5973854493164428,0
Mascotte,irma,13881,209072.2585,227147.8029,8.645596756683055,1
Washington Park,irma,13884,224859.7007,253703.8345,12.827613712108802,1
Hillsboro Beach,irma,14217,646542.694,681508.7001,5.408151143689205,0
Belleair Bluffs,irma,14619,322242.7888,335158.5502,4.008083919611367,0
Daytona Beach Shores,irma,14765,423060.0511,430682.4004,1.8017180492890084,0
Asbury Lake,irma,14855,414128.6034,432864.3082,4.524127202559707,0
Schall Circle,irma,14924,252647.7463,274018.3222,8.458644976244537,1
El Portal,irma,15010,565908.0473,582528.2161,2.9369027140180033,0
Boulevard Gardens,irma,15187,188013.0616,215894.8211,14.829692821724688,1
Redington Shores,irma,15265,724140.2836,749174.6011,3.4571088043250526,0
Hampton,irma,15390,254102.0776,272830.9504,7.370609865489736,0
Ocean Ridge,irma,15850,1483489.669,1544453.806,4.109508699247983,0
Sewalls Point,irma,15855,1851455.701,1959981.924,5.8616699789999585,0
Indialantic,irma,15917,594178.6023,629735.5814,5.984224097327443,0
Sopchoppy,irma,15940,241068.9273,262144.1977,8.742425096442535,1
South Palm Beach,irma,15952,405943.9414,425174.2691,4.737188005240165,0
Plantation Mobile Home Park,irma,16238,226017.1824,252323.5778,11.63911306240583,1
Yalaha,irma,16596,300180.3455,313299.7967,4.370523052782619,0
Lake Hamilton,irma,16787,191150.133,206172.8943,7.859142478336656,1
Pinetta,irma,16808,223004.9852,228593.5312,2.5060184170268505,0
Panacea,irma,16951,356490.0381,386169.7017,8.325523977664263,1
Saint James City,irma,17078,444842.2824,457452.4405,2.8347480891353327,0
North Redington Beach,irma,17214,844718.345,867049.0605,2.643569378145807,0
Mangonia Park,irma,17287,200521.5466,210811.8133,5.131751113274132,0
Carrabelle,irma,17655,261460.0834,282240.4378,7.947811432542368,1
Steinhatchee,irma,17786,220461.2025,228122.4549,3.475102336883968,0
Holmes Beach,irma,17791,989837.5948,1057950.08,6.881177837437309,0
Belleair Beach,irma,17838,975100.3024,1006940.964,3.2653729592361977,0
Lee,irma,18114,222923.0995,231049.4828,3.6453751622092385,0
Cypress Lakes,irma,18462,226917.1945,245035.4825,7.984537284590833,1
Eastpoint,irma,18586,734768.6258,789594.5921,7.461664036118398,0
Redington Beach,irma,18622,959232.8663,993780.8136,3.601622558374176,0
Jupiter Island,irma,18643,10151746.16,10413455.76,2.577976201091297,0
Indian Shores,irma,18715,688945.9056,732455.0775,6.315324838473059,0
Limestone Creek,irma,18732,341366.4672,374403.2416,9.677803057511325,1
Chiefland,irma,19727,130109.2397,142012.727,9.148840872059917,1
Feather Sound,irma,19822,399485.0464,409066.8093,2.3985285522817583,0
Hernando Beach,irma,19849,384699.871,412316.7873,7.178821305089557,0
Golf,irma,19910,1847915.095,1889178.912,2.2329931235287646,0
Crystal Springs,irma,19924,209915.0228,222490.467,5.990730931145151,0
Gulf Stream,irma,20136,3515093.354,3665883.538,4.289791729952454,0
Canal Point,irma,20836,195016.5112,191539.2704,-1.7830494344316827,0
Palm Beach Shores,irma,21179,618747.725,682368.5814,10.282196415348444,1
Sea Ranch Lakes,irma,21382,1623142.757,1675990.252,3.255874738810797,0
Manalapan,irma,21435,5767475.423,6050486.742,4.90702254007679,0
Masaryktown,irma,21874,161913.5525,176806.5997,9.198147387940242,1
Hillsboro Pines,irma,22360,547507.4571,584764.9642,6.804931442823274,0
Lake Hart,irma,22485,925573.6572,998905.8963,7.922896090392319,1
Fisher Island,irma,23052,8930421.553,7852523.734,-12.06995451001863,0
Melbourne Village,irma,23133,346920.4612,363400.5879,4.750404932299209,0
Baldwin,irma,23849,176145.7982,192030.5952,9.017982354574281,1
Gun Club Estates,irma,23870,220024.134,240244.1473,9.189907003565354,1
Cortez,irma,24595,828345.5526,850674.6838,2.6956299976397005,0
Bradenton Beach,irma,24773,721875.53,762788.9405,5.667654436215617,0
Saint Lucie,irma,24780,475543.6593,496128.3191,4.328658241453715,0
Tangelo Park,irma,25422,156524.604,178676.6435,14.152432866081563,1
Boca Grande,irma,25518,2668008.305,2925382.994,9.646697445343962,1
Anna Maria,irma,25540,1676971.889,1744766.306,4.0426686603808735,0
Weeki Wachee Gardens,irma,25665,291549.9105,321680.3914,10.334587600567973,1
Golden Beach,irma,25893,8214583.351,7720959.312,-6.009118392351679,0
Suwannee,irma,26215,228792.8675,239570.9036,4.710826966666694,0
Jupiter Inlet Colony,irma,26627,3812451.289,3953234.18,3.6927131739675927,0
Babson Park,irma,26638,181576.4416,198408.1271,9.2697518200511,1
Terra Ceia,irma,27052,686940.1088,694460.3391,1.0947432248696114,0
Mexico Beach,irma,27973,400346.8583,419717.3481,4.838426828738768,0
Everglades,irma,28368,333786.2078,320585.1794,-3.9549352524205625,0
Horseshoe Beach,irma,28656,217564.855,226474.9312,4.09536558650522,0
Captiva,irma,28676,2021195.275,2090355.422,3.4217449375345543,0
Jacksonville,michael,12,275151.6187,289155.4324,5.0894898478749155,0
Orlando,michael,16,338442.4659,356101.7583,5.2178122367238,0
Miami,michael,20,612037.4492,614896.556,0.46714572837611756,0
Tampa,michael,50,443650.0212,464655.7198,4.734745316405724,0
Saint Petersburg,michael,84,352029.7437,372843.5174,5.912504290471982,0
Tallahassee,michael,89,307648.9345,320541.8673,4.190793906357576,0
Lakeland,michael,105,243185.0002,259533.9233,6.722833680759223,1
Fort Myers,michael,106,367599.0892,374571.4371,1.8967261086456448,0
Pensacola,michael,110,248264.2246,265508.8694,6.946085295931938,1
Sarasota,michael,113,479416.9432,491520.939,2.5247325885498726,0
Hialeah,michael,116,354475.4814,371404.9446,4.77591937618284,0
Boca Raton,michael,128,621976.1715,646942.2839,4.013998211505436,0
Bradenton,michael,130,369247.9454,382950.2442,3.710866633301513,0
Gainesville,michael,132,297086.5651,309226.1863,4.086223554375059,0
Port Saint Lucie,michael,133,317946.9458,333238.5062,4.809469190378371,0
West Palm Beach,michael,158,414414.1815,434088.96,4.747612262878126,0
Cape Coral,michael,171,349487.2817,359899.3733,2.9792476422468868,0
Lake Worth,michael,172,359479.6889,387775.58,7.87134627455165,1
Homestead,michael,188,306927.5433,321086.4371,4.613106288138058,0
Fort Lauderdale,michael,190,671004.0287,699377.1304,4.228454746385042,0
Boynton Beach,michael,210,405309.4297,417105.915,2.9104887366502843,0
Pembroke Pines,michael,219,425090.3076,439152.8999,3.3081423049599588,0
Clearwater,michael,233,366978.3495,384261.2637,4.709518755955928,0
Hollywood,michael,240,417833.3379,432410.9535,3.48885890083976,0
Saint Augustine,michael,275,391636.4018,401823.309,2.60111346983579,0
Miramar,michael,287,441726.0914,456591.9477,3.365401453394891,0
Coral Springs,michael,292,449185.8904,462751.9774,3.0201498510826776,0
Melbourne,michael,299,380427.405,392070.9743,3.0606547128222723,0
Riverview,michael,312,318982.4213,330420.7379,3.5858767869977353,0
New Port Richey,michael,338,291130.8043,305089.8901,4.794781450064507,0
Spring Hill,michael,339,232174.9768,247750.0099,6.7083168542390474,1
Largo,michael,344,287564.7269,302535.4637,5.206040727382414,0
Vero Beach,michael,350,417970.8941,434714.6737,4.0059678404291095,0
Palm Bay,michael,354,241687.5845,251507.8087,4.063189352616496,0
Delray Beach,michael,357,465875.2762,487162.071,4.569204653578045,0
Lehigh Acres,michael,370,202584.236,212270.4702,4.781336589289211,0
Pompano Beach,michael,390,373060.3676,393337.487,5.435345365268445,0
Miami Gardens,michael,397,286621.0889,308719.6106,7.710012471451483,1
Davie,michael,414,531576.2324,556261.4997,4.643786872966307,0
Apopka,michael,432,330897.7825,345854.4349,4.520021949678681,0
Clermont,michael,463,346798.0054,361660.6592,4.285680300513047,0
Sunrise,michael,498,324859.9095,342528.2013,5.438741834039699,0
Plantation,michael,518,455796.9049,473766.078,3.9423640017788886,0
Port Charlotte,michael,523,266253.9066,281629.2974,5.774709936218452,0
Fort Pierce,michael,529,238822.3797,257475.1745,7.8103211363319325,1
Palm Coast,michael,536,320084.2147,336560.228,5.147399510295186,0
Deltona,michael,548,237812.9865,252105.7712,6.010094280532485,0
Sanford,michael,556,319412.8978,333136.006,4.296353808665774,0
Town 'n' Country,michael,567,317724.3622,330796.8266,4.114404167651201,0
Brandon,michael,574,301677.01,314219.8437,4.15770286903865,0
Deerfield Beach,michael,603,306489.7475,320487.2603,4.567041121008469,0
Oviedo,michael,624,459455.3535,470490.4267,2.4017726893239875,0
Miami Beach,michael,629,1105863.234,1066459.779,-3.5631399786639295,0
Wesley Chapel,michael,633,380071.1498,392771.3548,3.3415335540945494,0
Orange Park,michael,652,288421.318,301515.4452,4.539930436071299,0
Plant City,michael,662,298418.0001,311942.9246,4.532208008721931,0
The Villages,michael,664,394083.8587,423566.3763,7.481280176573754,1
Venice,michael,672,426244.7086,432798.8518,1.5376479913444703,0
Winter Park,michael,679,551793.1775,593250.1693,7.513139612894173,1
Jupiter,michael,690,654541.0882,686139.4595,4.827561152332866,0
Milton,michael,704,243777.5003,257040.3459,5.440553612896313,0
Land O Lakes,michael,709,382263.1973,396816.7114,3.8071972930677864,0
Palm Beach Gardens,michael,717,702808.1061,723034.395,2.8779248168094007,0
North Port,michael,726,274690.0642,285210.2972,3.8298556704767583,0
Lauderhill,michael,728,243963.1158,263600.7728,8.049436873112759,1
Palm Harbor,michael,734,416307.2729,432851.3149,3.9739978321190685,0
Daytona Beach,michael,744,257054.0379,270803.3252,5.348792577749282,0
Deland,michael,746,295019.6103,311821.4961,5.695175918276911,0
Winter Garden,michael,771,462752.8618,492559.4839,6.441153488291615,0
Lutz,michael,772,440402.7921,453418.8626,2.9554922751362755,0
Davenport,michael,782,289657.4002,303907.2123,4.91954014990156,0
Tamarac,michael,785,272725.2771,290841.4969,6.642662533021227,1
Cocoa,michael,812,247371.3504,261497.1693,5.7103698052173515,0
Valrico,michael,822,368315.7641,381093.824,3.469322018085202,0
Doral,michael,830,539476.8173,512246.2836,-5.047581810147965,0
Weston,michael,838,652868.5304,667688.9036,2.2700394505031136,0
Port Orange,michael,854,336621.8338,349330.7999,3.7754431899241707,0
Fountainbleau,michael,881,272876.3708,281636.4386,3.210269828170853,0
Poinciana,michael,888,234459.4071,249995.2693,6.626248181790271,1
Stuart,michael,912,404058.5077,418604.9257,3.6000771479362674,0
Panama City,michael,916,247267.9179,260155.7561,5.212094763224436,0
Altamonte Springs,michael,924,278119.2376,293165.6494,5.410057905321973,0
Wellington,michael,936,589559.7078,610123.1242,3.487927707396151,0
North Miami,michael,965,340318.0161,354410.2141,4.140890970597068,0
Ormond Beach,michael,1001,367818.3446,379808.8458,3.259897548894574,0
The Hammocks,michael,1010,396412.9033,413580.8213,4.33081714976557,0
Punta Gorda,michael,1014,395056.8043,417876.7411,5.776368499824866,0
Margate,michael,1019,297905.7422,317112.719,6.447333528437104,0
Titusville,michael,1023,253603.6309,267448.2579,5.459159614894945,0
Leesburg,michael,1024,234413.0075,245912.4651,4.9056397179665865,0
Bonita Springs,michael,1040,690378.0948,708781.8123,2.6657447040424302,0
Coconut Creek,michael,1045,350800.7794,367125.6878,4.653612351694796,0
Middleburg,michael,1068,291702.3521,305922.7698,4.874975329347024,0
Tamiami,michael,1081,467657.4835,481367.9061,2.9317231272318662,0
North Fort Myers,michael,1086,285051.965,294805.0085,3.4214966734223253,0
Zephyrhills,michael,1091,222200.2716,234096.1992,5.353696246337079,0
Longwood,michael,1094,434142.5694,450371.1421,3.7380745045178285,0
Kendale Lakes,michael,1112,380978.3879,399083.6822,4.752315321558956,0
Seminole,michael,1116,353760.0603,373698.1775,5.6360565924519035,0
Pine Hills,michael,1127,190448.658,212025.6981,11.32958369283968,1
Pinellas Park,michael,1183,235279.6702,250101.2866,6.299573774224034,0
Windermere,michael,1197,845799.8401,901598.4119,6.597136716578568,1
Port Richey,michael,1219,165772.4287,177685.1186,7.186170820696915,1
Coral Gables,michael,1233,1495269.537,1543911.412,3.2530506237418253,0
Palmetto,michael,1256,316309.7873,333384.6126,5.398133723824854,0
Haines City,michael,1259,224174.8475,240519.4581,7.291010022879567,1
Winter Springs,michael,1273,411621.4984,426099.215,3.5172401481156563,0
Country Club,michael,1294,334017.0733,339230.2331,1.560746505708642,0
Rockledge,michael,1305,394618.618,405930.5543,2.866549063835605,0
Lake Mary,michael,1323,480004.7677,495473.8602,3.2226955940712774,0
Panama City Beach,michael,1343,485411.3277,523391.7735,7.824383905493268,1
Merritt Island,michael,1359,444646.2862,456220.6321,2.603045670057373,0
Oakland Park,michael,1363,323914.3512,344679.7989,6.410783475036107,0
Ocoee,michael,1374,341363.2977,358740.3034,5.090472765256504,0
Okeechobee,michael,1395,222680.49,241548.6589,8.473202524388203,1
North Lauderdale,michael,1407,255111.4558,276222.222,8.275114942917437,1
Brooksville,michael,1410,273590.5313,287680.357,5.149968324214459,0
Cutler Bay,michael,1412,387076.4635,406140.7729,4.925205017018548,0
Hudson,michael,1414,231043.5437,246794.6424,6.817372365294101,1
North Miami Beach,michael,1455,405906.0671,426703.0792,5.1236021793378095,0
Greenacres,michael,1467,272822.4142,286960.0387,5.181987902810654,0
Casselberry,michael,1483,284985.1037,301020.0427,5.626588474911931,0
Hallandale,michael,1494,370984.6075,370444.2879,-0.14564474888624268,0
Dunnellon,michael,1525,217645.0889,230462.1886,5.888991001257549,0
Aventura,michael,1547,739531.1504,703366.0422,-4.890275166967465,0
Eustis,michael,1621,295301.7916,318737.9426,7.936338913834078,1
Kendall West,michael,1644,348232.7086,368569.8331,5.840096004123599,0
Riviera Beach,michael,1645,482698.2739,508789.7522,5.405339051493139,0
Royal Palm Beach,michael,1656,399736.7901,411393.4121,2.916074349094553,0
Lake Wales,michael,1671,199125.7445,215572.4257,8.259444925766488,1
Egypt Lake-Leto,michael,1711,247524.3102,261672.1523,5.7157384212356765,0
New Smyrna Beach,michael,1724,447257.7492,474881.4733,6.176242703320386,0
Golden Glades,michael,1730,320944.142,343247.9736,6.949443433056969,1
Greater Carrollwood,michael,1741,398484.9145,411451.5038,3.253972441157491,0
Lauderdale Lakes,michael,1770,214920.8757,239344.0557,11.36380071058867,1
Auburndale,michael,1786,250434.4523,267326.0208,6.74490604023015,1
Tarpon Springs,michael,1796,393652.9172,411988.1397,4.657712847758359,0
Parkland,michael,1802,837741.5147,849908.213,1.452321281267396,0
Arcadia,michael,1809,247339.2644,265182.6384,7.214129161128051,1
Navarre,michael,1868,363424.8839,385123.1138,5.970485473408162,0
West Little River,michael,1872,255375.3081,275493.772,7.877998875334495,1
Dunedin,michael,1879,369856.6213,389771.7006,5.384540428126163,0
Bartow,michael,1903,218782.0632,235431.0507,7.609850303304018,1
Estero,michael,1911,498002.4911,498441.1847,0.08809064368955297,0
Inverness,michael,1954,205245.1814,216060.5651,5.269494575330383,0
Cooper City,michael,1956,546084.1561,562371.1662,2.9825091825256043,0
Palm City,michael,2064,582052.8956,604634.1394,3.8795861975263293,0
Dania Beach,michael,2071,335473.8147,354400.3671,5.6417376172638685,0
Cantonment,michael,2085,261148.2845,276910.3967,6.035694329824317,0
Miami Lakes,michael,2105,550634.0797,567735.2465,3.105722553409185,0
Ruskin,michael,2108,272161.4934,283362.9789,4.115749572088441,0
Fleming Island,michael,2118,405612.2007,417928.2704,3.03641499904221,0
Green Cove Springs,michael,2129,307270.6352,319455.4591,3.965502232931876,0
Englewood,michael,2135,387498.1835,400275.6353,3.297422373594182,0
Holiday,michael,2154,180575.9772,194781.8238,7.8669637126017555,1
Ponte Vedra Beach,michael,2164,856797.0566,898028.8144,4.812313193934007,0
Temple Terrace,michael,2178,297781.7228,307896.487,3.396704171395181,0
Crawfordville,michael,2197,257162.6141,271240.1211,5.474165461129516,0
Immokalee,michael,2208,298974.0066,307861.5133,2.9726686948710705,0
Sebastian,michael,2240,290351.7955,302542.4861,4.198593151114154,0
Niceville,michael,2251,429596.8664,452125.4608,5.244124471574591,0
Mount Dora,michael,2259,341170.6161,362981.7129,6.393017385063134,0
Citrus Park,michael,2319,376635.2789,388185.217,3.0666107895502375,0
Odessa,michael,2326,573633.0943,600284.1178,4.646005219158781,0
Seffner,michael,2373,289216.8822,297336.7339,2.807530334410057,0
Wildwood,michael,2381,285366.7994,306014.992,7.235667443940224,1
East Lake-Orient Park,michael,2382,191540.5754,203915.7237,6.46084949580871,0
University Park,michael,2392,460817.8843,480755.3848,4.326546598833908,0
Edgewater,michael,2412,244309.1625,255941.9564,4.76150537334022,0
Wimauma,michael,2430,332066.1871,347467.2544,4.637951076711717,0
Groveland,michael,2436,309477.6668,324296.5211,4.7883436802490476,0
Homosassa,michael,2437,257371.1089,270589.2384,5.135824901440591,0
Ives Estates,michael,2495,321140.1174,328657.2836,2.3407745693251205,0
Sun City Center,michael,2498,258897.0033,266722.4248,3.022600261978377,0
Parrish,michael,2529,399717.9231,418611.5941,4.7267510181856975,0
Village of Palmetto Bay,michael,2633,739895.769,756794.8779,2.2839850703349533,0
Mulberry,michael,2635,223921.2936,237912.7003,6.248359177932148,0
Oak Ridge,michael,2639,196033.6826,216682.5153,10.53330857541111,1
Defuniak Springs,michael,2640,215077.6845,223493.056,3.9127125250411594,0
Hialeah Gardens,michael,2663,338277.3781,352918.9589,4.328276659301698,0
Miami Shores,michael,2717,804608.1684,829818.6335,3.133259900919499,0
Tavares,michael,2776,260987.9527,273391.6548,4.752595654964124,0
Greater Northdale,michael,2786,358295.9929,368904.9345,2.960943412772385,0
Lynn Haven,michael,2797,304372.7481,303515.7753,-0.2815537216618661,0
Orange City,michael,2815,238598.7222,254646.5726,6.725874410403705,1
Apollo Beach,michael,2851,429366.357,452478.9028,5.3829428932178685,0
The Crossings,michael,2855,437373.4117,453481.7231,3.682965395036153,0
Debary,michael,2870,332074.7909,346889.6372,4.461298088857721,0
West Melbourne,michael,2904,328039.7859,337872.7391,2.9974879946414417,0
Pace,michael,2913,297132.4884,308268.3933,3.7477910813336774,0
Palm River-Clair Mel,michael,2931,229930.8488,229940.812,0.004333128874179289,0
Labelle,michael,2980,218178.3006,232562.0471,6.592656767627243,1
Gulf Breeze,michael,2997,507041.9612,545503.8467,7.585542902400712,1
Dade City,michael,3053,220076.9035,235699.469,7.0986847104562365,1
Maitland,michael,3078,504912.51,535711.6185,6.099890157207626,0
Yulee,michael,3096,283519.0127,299784.687,5.737066500443536,0
